action_id,entity_id,action_type,effort_hours,expected_lift_pct,status
ACT0052,AIF033,validate,9,17.8,In Review
ACT0053,AIF024,automate,37,21.0,Ready
ACT0054,AIF017,escalate,34,6.6,Proposed
ACT0055,AIF006,monitor,14,18.6,In Review
ACT0056,AIF033,monitor,19,22.7,Proposed
ACT0057,AIF028,escalate,40,6.9,Complete
ACT0058,AIF034,monitor,7,11.1,Complete
ACT0059,AIF028,document,26,6.9,Ready
ACT0060,AIF009,automate,27,16.3,Complete
ACT0061,AIF008,validate,5,11.0,In Review
ACT0062,AIF023,escalate,39,13.4,Complete
ACT0063,AIF007,escalate,7,16.6,Ready
ACT0064,AIF029,automate,14,19.0,In Review
ACT0065,AIF002,document,41,12.7,Ready
ACT0066,AIF024,document,40,6.4,Proposed
ACT0067,AIF014,validate,13,4.5,Proposed
ACT0068,AIF035,document,23,5.5,Ready
ACT0069,AIF027,document,38,17.6,Complete
ACT0070,AIF007,prioritize,23,11.5,Ready
ACT0071,AIF004,validate,12,18.6,Proposed
ACT0072,AIF031,validate,12,8.0,Complete
ACT0073,AIF003,prioritize,36,12.8,Complete
ACT0074,AIF025,validate,43,5.6,Proposed
ACT0075,AIF007,prioritize,8,6.4,Complete
ACT0076,AIF016,validate,35,5.4,Complete
ACT0077,AIF033,prioritize,41,15.7,Ready
ACT0078,AIF006,prioritize,42,15.9,Ready
ACT0079,AIF024,automate,24,22.0,Complete
ACT0080,AIF022,prioritize,17,5.4,Proposed
ACT0081,AIF035,prioritize,2,4.0,Complete
ACT0082,AIF003,prioritize,26,20.2,Ready
ACT0083,AIF034,monitor,30,17.5,In Review
ACT0084,AIF029,escalate,31,23.5,Proposed
ACT0085,AIF030,prioritize,40,23.7,In Review
ACT0086,AIF012,monitor,31,20.0,Proposed
ACT0087,AIF009,validate,19,13.5,Ready
ACT0088,AIF010,monitor,20,2.0,In Review
ACT0089,AIF029,prioritize,5,12.0,Ready
ACT0090,AIF021,prioritize,2,2.3,Ready
ACT0091,AIF005,automate,36,23.3,Ready
ACT0092,AIF024,validate,41,23.1,Complete
ACT0093,AIF036,automate,23,16.4,Complete
ACT0094,AIF035,document,31,14.5,Proposed
ACT0095,AIF025,automate,15,7.3,Complete
ACT0096,AIF021,escalate,13,11.8,In Review
ACT0097,AIF013,escalate,34,4.7,Proposed
ACT0098,AIF024,escalate,27,13.9,Proposed
ACT0099,AIF036,document,43,12.9,Proposed
ACT0100,AIF015,automate,38,19.0,Ready
ACT0101,AIF006,monitor,14,4.3,Ready
ACT0102,AIF034,monitor,25,11.6,In Review
ACT0103,AIF026,escalate,33,19.2,Ready
ACT0104,AIF031,monitor,9,6.5,Ready
ACT0105,AIF036,document,12,16.2,Complete
ACT0106,AIF034,escalate,8,8.0,Ready
ACT0107,AIF036,document,20,2.6,Ready
ACT0108,AIF004,validate,35,15.1,In Review
ACT0109,AIF029,escalate,26,15.2,In Review
ACT0110,AIF029,monitor,43,10.5,Ready
ACT0111,AIF003,document,17,19.4,Complete
ACT0112,AIF009,validate,24,21.9,In Review
ACT0113,AIF034,monitor,32,19.2,Complete
ACT0114,AIF016,prioritize,8,12.0,Ready
ACT0115,AIF009,validate,39,17.2,In Review
ACT0116,AIF027,document,8,5.0,Complete
ACT0117,AIF029,monitor,34,22.3,Proposed
ACT0118,AIF029,validate,41,14.8,Ready
ACT0119,AIF030,automate,26,19.1,In Review
ACT0120,AIF032,escalate,18,17.9,Ready
ACT0121,AIF035,automate,17,7.4,Proposed
ACT0122,AIF004,document,16,10.3,Proposed
ACT0123,AIF029,automate,18,6.9,In Review
ACT0124,AIF016,document,3,10.3,In Review
ACT0125,AIF015,automate,34,16.7,Ready
ACT0126,AIF005,prioritize,18,10.8,Proposed
ACT0127,AIF001,prioritize,18,4.5,Ready
ACT0128,AIF036,automate,43,20.7,Complete
ACT0129,AIF005,document,26,3.4,Proposed
ACT0130,AIF002,escalate,5,9.5,In Review
ACT0131,AIF026,document,28,7.2,Ready
ACT0132,AIF032,document,20,7.3,In Review
ACT0133,AIF025,monitor,7,3.8,Ready
ACT0134,AIF007,document,24,20.7,Proposed
ACT0135,AIF020,prioritize,24,3.9,In Review
ACT0136,AIF019,validate,28,18.3,Complete
ACT0137,AIF009,prioritize,22,11.0,Proposed
ACT0138,AIF011,prioritize,41,22.7,Complete
ACT0139,AIF030,automate,23,14.3,In Review
ACT0140,AIF013,validate,42,23.3,Complete
ACT0141,AIF033,escalate,41,12.8,Proposed
ACT0142,AIF031,prioritize,28,7.4,Proposed
ACT0143,AIF023,automate,43,2.3,Proposed
ACT0144,AIF008,validate,17,6.7,In Review
ACT0145,AIF006,escalate,39,4.2,In Review
ACT0146,AIF011,escalate,11,16.7,In Review
ACT0147,AIF017,validate,42,16.3,Proposed
ACT0148,AIF020,automate,10,10.4,Proposed
ACT0149,AIF027,validate,32,8.3,In Review
ACT0150,AIF030,automate,16,6.3,Ready
ACT0151,AIF005,document,31,11.7,In Review
ACT0152,AIF011,prioritize,39,9.3,Ready
ACT0153,AIF027,document,14,14.5,Proposed
ACT0154,AIF019,validate,39,20.1,In Review
ACT0155,AIF001,escalate,11,2.7,Proposed
ACT0156,AIF023,validate,19,22.5,Ready
ACT0157,AIF011,automate,37,11.7,Complete
ACT0158,AIF006,automate,33,22.9,Proposed
ACT0159,AIF023,document,32,9.9,Proposed
ACT0160,AIF028,escalate,15,4.4,Proposed
ACT0161,AIF003,escalate,26,12.2,Complete
ACT0162,AIF007,monitor,37,17.6,In Review
ACT0163,AIF003,prioritize,11,20.6,Ready
ACT0164,AIF010,validate,14,14.2,Proposed
ACT0165,AIF032,escalate,5,16.0,In Review
ACT0166,AIF021,prioritize,36,23.8,In Review
ACT0167,AIF019,document,29,13.7,Complete
ACT0168,AIF008,validate,15,2.6,In Review
ACT0169,AIF029,monitor,27,18.6,In Review
ACT0170,AIF006,document,9,6.3,Ready
ACT0171,AIF026,automate,26,11.2,Proposed
ACT0172,AIF024,escalate,25,9.2,In Review
ACT0173,AIF025,monitor,30,22.3,Proposed
ACT0174,AIF010,monitor,22,23.9,Proposed
ACT0175,AIF026,validate,12,21.1,Complete
ACT0176,AIF007,escalate,4,10.2,Proposed
ACT0177,AIF035,prioritize,23,12.3,Complete
ACT0178,AIF022,monitor,32,14.2,Ready
ACT0179,AIF008,monitor,22,22.4,Complete
ACT0180,AIF028,validate,37,23.9,Ready
ACT0181,AIF005,prioritize,20,22.7,In Review
ACT0182,AIF011,escalate,14,3.7,Ready
ACT0183,AIF007,document,25,20.3,Complete
ACT0184,AIF007,automate,10,10.3,Proposed
ACT0185,AIF006,document,42,21.9,Proposed
ACT0186,AIF001,document,7,15.4,Complete
ACT0187,AIF003,automate,16,4.2,Proposed
ACT0188,AIF021,prioritize,26,7.1,In Review
ACT0189,AIF009,escalate,25,17.8,Proposed
ACT0190,AIF014,monitor,26,10.1,Ready
ACT0191,AIF012,escalate,11,23.0,Ready
ACT0192,AIF003,monitor,13,5.6,In Review
ACT0193,AIF031,validate,5,13.0,Proposed
ACT0194,AIF005,document,30,6.6,Ready
ACT0195,AIF009,automate,21,2.0,Complete
ACT0196,AIF010,escalate,40,19.0,Complete
ACT0197,AIF021,prioritize,13,2.4,Ready
ACT0198,AIF024,document,13,21.0,Ready
ACT0199,AIF013,validate,8,10.5,Ready
ACT0200,AIF011,validate,27,13.4,In Review
ACT0201,AIF006,prioritize,11,5.9,Proposed
ACT0202,AIF036,monitor,26,2.7,Proposed
ACT0203,AIF026,validate,4,21.1,Ready
ACT0204,AIF026,monitor,30,9.3,Proposed
ACT0205,AIF011,validate,12,8.0,Proposed
ACT0206,AIF014,monitor,7,16.0,In Review
ACT0207,AIF003,document,23,13.4,Complete
ACT0208,AIF013,validate,39,12.7,In Review
ACT0209,AIF030,document,31,9.0,Proposed
ACT0210,AIF034,monitor,34,16.3,Complete
ACT0211,AIF024,escalate,32,2.1,In Review
ACT0212,AIF028,escalate,22,9.3,In Review
ACT0213,AIF021,escalate,40,2.6,Ready
ACT0214,AIF034,escalate,31,9.5,In Review
ACT0215,AIF032,escalate,41,16.3,Proposed
ACT0216,AIF005,prioritize,14,18.2,Complete
ACT0217,AIF023,monitor,5,7.7,Complete
ACT0218,AIF033,automate,17,22.9,In Review
ACT0219,AIF011,prioritize,4,18.4,Proposed
ACT0220,AIF031,monitor,35,12.2,In Review
