event_id,event_date,entity_id,event_type,severity,estimated_impact
EV0101,2026-04-11,AIF015,handoff,Medium,30158
EV0102,2026-04-12,AIF001,experiment,High,30367
EV0103,2026-04-13,AIF019,launch,Medium,49582
EV0104,2026-04-14,AIF033,launch,Low,8256
EV0105,2026-04-15,AIF030,qa_check,Medium,2303
EV0106,2026-04-16,AIF008,experiment,Low,34052
EV0107,2026-04-17,AIF019,exception,Medium,37777
EV0108,2026-04-18,AIF004,qa_check,Low,13906
EV0109,2026-04-19,AIF016,qa_check,Medium,47406
EV0110,2026-04-20,AIF023,exception,High,50213
EV0111,2026-04-21,AIF023,exception,Low,7442
EV0112,2026-04-22,AIF015,exception,Medium,26500
EV0113,2026-04-23,AIF017,stakeholder_request,Low,16098
EV0114,2026-04-24,AIF033,stakeholder_request,Low,19518
EV0115,2026-04-25,AIF025,qa_check,Low,24887
EV0116,2026-04-26,AIF026,launch,High,45070
EV0117,2026-04-27,AIF009,stakeholder_request,Low,36675
EV0118,2026-04-28,AIF014,handoff,High,13043
EV0119,2026-04-29,AIF033,handoff,Low,49452
EV0120,2026-04-30,AIF015,exception,High,46169
EV0121,2026-05-01,AIF030,exception,Medium,3324
EV0122,2026-05-02,AIF026,stakeholder_request,Medium,29495
EV0123,2026-05-03,AIF026,qa_check,Medium,39722
EV0124,2026-05-04,AIF007,experiment,Low,38585
EV0125,2026-05-05,AIF036,handoff,High,42833
EV0126,2026-05-06,AIF030,stakeholder_request,Medium,49926
EV0127,2026-05-07,AIF023,experiment,Low,8245
EV0128,2026-05-08,AIF031,exception,Low,15065
EV0129,2026-05-09,AIF033,experiment,Medium,2815
EV0130,2026-05-10,AIF023,handoff,Low,40956
EV0131,2026-05-11,AIF035,qa_check,Medium,24753
EV0132,2026-05-12,AIF007,exception,Medium,7031
EV0133,2026-05-13,AIF002,exception,Medium,21426
EV0134,2026-05-14,AIF033,launch,High,9487
EV0135,2026-05-15,AIF027,launch,Medium,13380
EV0136,2026-05-16,AIF024,exception,High,36297
EV0137,2026-05-17,AIF033,experiment,Low,15582
EV0138,2026-05-18,AIF003,qa_check,Low,5927
EV0139,2026-05-19,AIF018,experiment,Medium,13380
EV0140,2026-05-20,AIF012,launch,High,15291
EV0141,2026-01-01,AIF035,launch,Low,44681
EV0142,2026-01-02,AIF001,handoff,Low,24405
EV0143,2026-01-03,AIF035,experiment,Low,27848
EV0144,2026-01-04,AIF023,launch,Low,7774
EV0145,2026-01-05,AIF011,qa_check,Low,4818
EV0146,2026-01-06,AIF034,stakeholder_request,Medium,5991
EV0147,2026-01-07,AIF003,handoff,Low,26935
EV0148,2026-01-08,AIF007,experiment,Medium,26055
EV0149,2026-01-09,AIF019,handoff,Low,44006
EV0150,2026-01-10,AIF003,handoff,Low,47914
EV0151,2026-01-11,AIF024,experiment,Low,2570
EV0152,2026-01-12,AIF022,exception,Low,34214
EV0153,2026-01-13,AIF023,launch,High,50394
EV0154,2026-01-14,AIF022,stakeholder_request,Low,46282
EV0155,2026-01-15,AIF008,exception,Medium,23177
EV0156,2026-01-16,AIF011,qa_check,Medium,2817
EV0157,2026-01-17,AIF026,exception,High,15986
EV0158,2026-01-18,AIF015,qa_check,Medium,8301
EV0159,2026-01-19,AIF033,stakeholder_request,Medium,30896
EV0160,2026-01-20,AIF011,handoff,Low,15137
EV0161,2026-01-21,AIF029,experiment,Low,39861
EV0162,2026-01-22,AIF031,launch,Low,3992
EV0163,2026-01-23,AIF004,qa_check,Low,50797
EV0164,2026-01-24,AIF004,handoff,Low,12874
EV0165,2026-01-25,AIF025,handoff,Medium,22388
EV0166,2026-01-26,AIF027,handoff,High,14911
EV0167,2026-01-27,AIF018,handoff,Low,39605
EV0168,2026-01-28,AIF016,launch,Low,5369
EV0169,2026-01-29,AIF028,launch,Low,28950
EV0170,2026-01-30,AIF035,launch,Medium,40367
EV0171,2026-01-31,AIF023,launch,Medium,43414
EV0172,2026-02-01,AIF003,experiment,Medium,21329
EV0173,2026-02-02,AIF030,launch,High,35657
EV0174,2026-02-03,AIF013,qa_check,High,49142
EV0175,2026-02-04,AIF034,exception,High,46407
EV0176,2026-02-05,AIF025,stakeholder_request,Medium,9041
EV0177,2026-02-06,AIF029,stakeholder_request,Low,35571
EV0178,2026-02-07,AIF022,launch,High,34207
EV0179,2026-02-08,AIF014,exception,Low,25576
EV0180,2026-02-09,AIF021,exception,Medium,45591
EV0181,2026-02-10,AIF025,handoff,High,41919
EV0182,2026-02-11,AIF034,experiment,Low,15945
EV0183,2026-02-12,AIF015,qa_check,Medium,5441
EV0184,2026-02-13,AIF023,launch,Medium,31086
EV0185,2026-02-14,AIF012,stakeholder_request,High,39816
EV0186,2026-02-15,AIF035,handoff,High,45367
EV0187,2026-02-16,AIF024,stakeholder_request,Low,9764
EV0188,2026-02-17,AIF035,qa_check,Medium,871
EV0189,2026-02-18,AIF004,stakeholder_request,Low,40980
EV0190,2026-02-19,AIF021,handoff,Low,1329
EV0191,2026-02-20,AIF030,launch,High,13276
EV0192,2026-02-21,AIF031,launch,High,25746
EV0193,2026-02-22,AIF035,handoff,High,35453
EV0194,2026-02-23,AIF024,experiment,Medium,5755
EV0195,2026-02-24,AIF016,experiment,Low,47886
EV0196,2026-02-25,AIF018,qa_check,High,9187
EV0197,2026-02-26,AIF002,experiment,Medium,46322
EV0198,2026-02-27,AIF034,exception,Low,14854
EV0199,2026-02-28,AIF028,handoff,Low,51409
EV0200,2026-03-01,AIF031,stakeholder_request,High,51064
EV0201,2026-03-02,AIF022,launch,High,29933
EV0202,2026-03-03,AIF027,exception,High,28338
EV0203,2026-03-04,AIF017,experiment,Low,25280
EV0204,2026-03-05,AIF016,qa_check,Medium,38860
EV0205,2026-03-06,AIF026,experiment,High,33612
EV0206,2026-03-07,AIF036,launch,High,41139
EV0207,2026-03-08,AIF020,handoff,Medium,37771
EV0208,2026-03-09,AIF005,experiment,Low,11389
EV0209,2026-03-10,AIF008,launch,Medium,44385
EV0210,2026-03-11,AIF028,stakeholder_request,Low,46632
EV0211,2026-03-12,AIF004,qa_check,Medium,21214
EV0212,2026-03-13,AIF036,stakeholder_request,Low,7516
EV0213,2026-03-14,AIF017,exception,Medium,43694
EV0214,2026-03-15,AIF010,stakeholder_request,Low,39853
EV0215,2026-03-16,AIF007,experiment,High,32717
EV0216,2026-03-17,AIF004,exception,Medium,17876
EV0217,2026-03-18,AIF004,stakeholder_request,Low,10618
EV0218,2026-03-19,AIF024,exception,High,20714
EV0219,2026-03-20,AIF018,experiment,Low,51385
EV0220,2026-03-21,AIF011,launch,Low,39588
EV0221,2026-03-22,AIF034,stakeholder_request,Low,28091
EV0222,2026-03-23,AIF027,handoff,Low,48724
EV0223,2026-03-24,AIF013,exception,Low,33036
EV0224,2026-03-25,AIF004,launch,Low,27982
EV0225,2026-03-26,AIF026,experiment,High,28620
EV0226,2026-03-27,AIF032,handoff,Low,40209
EV0227,2026-03-28,AIF016,stakeholder_request,High,16422
EV0228,2026-03-29,AIF017,handoff,Medium,2810
EV0229,2026-03-30,AIF033,stakeholder_request,High,3506
EV0230,2026-03-31,AIF028,qa_check,Low,29031
EV0231,2026-04-01,AIF019,launch,Low,23445
EV0232,2026-04-02,AIF019,qa_check,High,51470
EV0233,2026-04-03,AIF024,qa_check,Low,6060
EV0234,2026-04-04,AIF011,stakeholder_request,Medium,15303
EV0235,2026-04-05,AIF016,launch,High,10881
EV0236,2026-04-06,AIF019,qa_check,Low,23223
EV0237,2026-04-07,AIF014,launch,Medium,51824
EV0238,2026-04-08,AIF009,handoff,Medium,20111
EV0239,2026-04-09,AIF028,experiment,High,28092
EV0240,2026-04-10,AIF022,experiment,Low,47410
EV0241,2026-04-11,AIF029,launch,Medium,18787
EV0242,2026-04-12,AIF009,stakeholder_request,Low,37231
EV0243,2026-04-13,AIF026,experiment,Medium,14249
EV0244,2026-04-14,AIF019,experiment,High,21672
EV0245,2026-04-15,AIF021,exception,Low,11107
EV0246,2026-04-16,AIF017,qa_check,High,36352
EV0247,2026-04-17,AIF033,stakeholder_request,Medium,7551
EV0248,2026-04-18,AIF022,stakeholder_request,Low,27172
EV0249,2026-04-19,AIF009,qa_check,Medium,1827
EV0250,2026-04-20,AIF019,qa_check,Low,17788
EV0251,2026-04-21,AIF008,stakeholder_request,Low,45442
EV0252,2026-04-22,AIF015,exception,High,22807
EV0253,2026-04-23,AIF033,launch,High,42097
EV0254,2026-04-24,AIF007,exception,High,15701
EV0255,2026-04-25,AIF018,exception,Low,13330
EV0256,2026-04-26,AIF025,experiment,Low,2934
EV0257,2026-04-27,AIF007,experiment,High,6889
EV0258,2026-04-28,AIF013,exception,Low,49819
EV0259,2026-04-29,AIF020,qa_check,Medium,8307
EV0260,2026-04-30,AIF003,qa_check,Medium,583
EV0261,2026-05-01,AIF035,experiment,Medium,10217
EV0262,2026-05-02,AIF024,exception,Medium,25656
EV0263,2026-05-03,AIF027,handoff,Low,33366
EV0264,2026-05-04,AIF001,experiment,Medium,39179
EV0265,2026-05-05,AIF005,experiment,Low,47858
EV0266,2026-05-06,AIF016,qa_check,Medium,46728
EV0267,2026-05-07,AIF001,exception,Medium,619
EV0268,2026-05-08,AIF016,handoff,Low,32759
EV0269,2026-05-09,AIF021,launch,High,569
EV0270,2026-05-10,AIF018,stakeholder_request,High,5772
EV0271,2026-05-11,AIF021,experiment,Low,43522
EV0272,2026-05-12,AIF025,handoff,High,46692
EV0273,2026-05-13,AIF027,stakeholder_request,High,49304
EV0274,2026-05-14,AIF033,launch,Low,51469
EV0275,2026-05-15,AIF025,exception,Low,5085
EV0276,2026-05-16,AIF010,experiment,Low,43398
EV0277,2026-05-17,AIF027,experiment,Low,8935
EV0278,2026-05-18,AIF031,stakeholder_request,Medium,25157
EV0279,2026-05-19,AIF023,stakeholder_request,Medium,7595
EV0280,2026-05-20,AIF026,exception,High,40065
EV0281,2026-01-01,AIF033,experiment,Low,971
EV0282,2026-01-02,AIF015,stakeholder_request,Low,30555
EV0283,2026-01-03,AIF011,launch,High,43838
EV0284,2026-01-04,AIF014,handoff,Low,8869
EV0285,2026-01-05,AIF026,launch,Low,44775
EV0286,2026-01-06,AIF012,launch,High,24975
EV0287,2026-01-07,AIF008,handoff,High,31810
EV0288,2026-01-08,AIF006,experiment,High,34694
EV0289,2026-01-09,AIF024,handoff,Low,9286
EV0290,2026-01-10,AIF034,experiment,Medium,28550
EV0291,2026-01-11,AIF010,launch,High,23944
EV0292,2026-01-12,AIF017,exception,Medium,9346
EV0293,2026-01-13,AIF034,exception,Low,28232
EV0294,2026-01-14,AIF033,launch,Low,24445
EV0295,2026-01-15,AIF015,stakeholder_request,High,4322
EV0296,2026-01-16,AIF034,launch,Medium,46779
EV0297,2026-01-17,AIF011,launch,High,39855
EV0298,2026-01-18,AIF001,qa_check,High,13577
EV0299,2026-01-19,AIF026,handoff,Low,46398
EV0300,2026-01-20,AIF009,experiment,Low,22807
EV0301,2026-01-21,AIF035,launch,Medium,47625
EV0302,2026-01-22,AIF003,launch,Medium,17838
EV0303,2026-01-23,AIF034,exception,Medium,7214
EV0304,2026-01-24,AIF035,exception,Low,41826
EV0305,2026-01-25,AIF011,handoff,Low,20463
EV0306,2026-01-26,AIF023,experiment,High,31810
EV0307,2026-01-27,AIF019,handoff,Medium,45623
EV0308,2026-01-28,AIF012,exception,High,28033
EV0309,2026-01-29,AIF025,stakeholder_request,Low,50456
EV0310,2026-01-30,AIF030,exception,Low,25983
EV0311,2026-01-31,AIF010,launch,Medium,7502
EV0312,2026-02-01,AIF004,handoff,Low,37645
EV0313,2026-02-02,AIF013,exception,Low,47076
EV0314,2026-02-03,AIF006,stakeholder_request,Low,1478
EV0315,2026-02-04,AIF008,exception,Low,46974
EV0316,2026-02-05,AIF012,exception,Medium,4613
EV0317,2026-02-06,AIF005,experiment,High,49403
EV0318,2026-02-07,AIF017,stakeholder_request,Low,44762
EV0319,2026-02-08,AIF018,launch,High,11628
EV0320,2026-02-09,AIF006,exception,Medium,1350
EV0321,2026-02-10,AIF013,stakeholder_request,High,23339
EV0322,2026-02-11,AIF018,qa_check,High,21867
EV0323,2026-02-12,AIF002,launch,Medium,12235
EV0324,2026-02-13,AIF027,experiment,Medium,35939
EV0325,2026-02-14,AIF020,qa_check,Medium,19328
EV0326,2026-02-15,AIF032,experiment,Low,45112
EV0327,2026-02-16,AIF019,handoff,Low,13967
EV0328,2026-02-17,AIF033,exception,High,3861
EV0329,2026-02-18,AIF013,experiment,Low,21076
EV0330,2026-02-19,AIF034,experiment,Medium,12816
EV0331,2026-02-20,AIF036,exception,Medium,45618
EV0332,2026-02-21,AIF004,experiment,Low,51707
EV0333,2026-02-22,AIF012,stakeholder_request,Medium,51769
EV0334,2026-02-23,AIF014,experiment,Low,24524
EV0335,2026-02-24,AIF031,stakeholder_request,Medium,48321
EV0336,2026-02-25,AIF003,experiment,Medium,13901
EV0337,2026-02-26,AIF025,experiment,Low,22792
EV0338,2026-02-27,AIF009,launch,High,23719
EV0339,2026-02-28,AIF024,experiment,High,33267
EV0340,2026-03-01,AIF030,experiment,High,33918
EV0341,2026-03-02,AIF006,handoff,Low,45947
EV0342,2026-03-03,AIF024,stakeholder_request,High,7045
EV0343,2026-03-04,AIF029,stakeholder_request,Low,33423
EV0344,2026-03-05,AIF012,experiment,High,1001
EV0345,2026-03-06,AIF030,qa_check,Low,24671
EV0346,2026-03-07,AIF024,launch,Medium,27524
EV0347,2026-03-08,AIF016,exception,Low,3754
EV0348,2026-03-09,AIF012,stakeholder_request,Medium,16879
EV0349,2026-03-10,AIF032,qa_check,Medium,17758
EV0350,2026-03-11,AIF035,qa_check,High,43275
EV0351,2026-03-12,AIF011,experiment,Medium,30437
EV0352,2026-03-13,AIF010,launch,Medium,38492
EV0353,2026-03-14,AIF018,launch,Low,36576
EV0354,2026-03-15,AIF031,exception,Low,23735
EV0355,2026-03-16,AIF015,experiment,High,25082
EV0356,2026-03-17,AIF035,launch,High,35701
EV0357,2026-03-18,AIF020,stakeholder_request,High,48283
EV0358,2026-03-19,AIF034,handoff,Medium,4371
EV0359,2026-03-20,AIF036,qa_check,Medium,36953
EV0360,2026-03-21,AIF019,qa_check,Medium,46014
EV0361,2026-03-22,AIF020,qa_check,Medium,30551
EV0362,2026-03-23,AIF036,qa_check,Low,38409
EV0363,2026-03-24,AIF011,stakeholder_request,Low,50183
EV0364,2026-03-25,AIF002,launch,Low,23299
EV0365,2026-03-26,AIF014,stakeholder_request,Low,26279
EV0366,2026-03-27,AIF025,stakeholder_request,High,45544
EV0367,2026-03-28,AIF011,experiment,High,38494
EV0368,2026-03-29,AIF022,stakeholder_request,Medium,47008
EV0369,2026-03-30,AIF005,stakeholder_request,High,43819
EV0370,2026-03-31,AIF022,experiment,Medium,21161
EV0371,2026-04-01,AIF022,exception,High,19918
EV0372,2026-04-02,AIF030,qa_check,High,16393
EV0373,2026-04-03,AIF032,stakeholder_request,Medium,8685
EV0374,2026-04-04,AIF028,qa_check,Medium,39557
EV0375,2026-04-05,AIF009,exception,Low,8512
EV0376,2026-04-06,AIF035,stakeholder_request,High,14223
EV0377,2026-04-07,AIF019,stakeholder_request,High,24282
EV0378,2026-04-08,AIF027,experiment,High,51156
EV0379,2026-04-09,AIF017,qa_check,Low,17579
EV0380,2026-04-10,AIF019,experiment,Low,1007
EV0381,2026-04-11,AIF024,stakeholder_request,Low,14618
EV0382,2026-04-12,AIF007,qa_check,Medium,40230
EV0383,2026-04-13,AIF022,stakeholder_request,Medium,11388
EV0384,2026-04-14,AIF004,qa_check,Low,24211
EV0385,2026-04-15,AIF010,handoff,Medium,36524
EV0386,2026-04-16,AIF033,qa_check,Medium,28117
EV0387,2026-04-17,AIF029,exception,Medium,11388
EV0388,2026-04-18,AIF010,exception,Low,15473
EV0389,2026-04-19,AIF023,launch,Medium,25374
EV0390,2026-04-20,AIF016,exception,High,24939
EV0391,2026-04-21,AIF031,qa_check,Medium,47932
EV0392,2026-04-22,AIF014,stakeholder_request,Low,51328
EV0393,2026-04-23,AIF003,exception,High,4306
EV0394,2026-04-24,AIF002,qa_check,High,32822
EV0395,2026-04-25,AIF005,launch,Medium,8994
EV0396,2026-04-26,AIF009,exception,High,47423
EV0397,2026-04-27,AIF030,exception,Low,35932
EV0398,2026-04-28,AIF015,qa_check,Low,49112
EV0399,2026-04-29,AIF008,exception,Low,3886
EV0400,2026-04-30,AIF005,launch,Low,19236
EV0401,2026-05-01,AIF031,stakeholder_request,Low,19570
EV0402,2026-05-02,AIF020,handoff,Medium,18100
EV0403,2026-05-03,AIF029,experiment,Medium,5979
EV0404,2026-05-04,AIF017,handoff,High,33796
EV0405,2026-05-05,AIF020,stakeholder_request,Low,3448
EV0406,2026-05-06,AIF018,handoff,High,40234
EV0407,2026-05-07,AIF019,launch,Medium,10420
EV0408,2026-05-08,AIF024,stakeholder_request,Medium,6901
EV0409,2026-05-09,AIF025,handoff,Low,33437
EV0410,2026-05-10,AIF009,launch,Medium,14840
EV0411,2026-05-11,AIF027,qa_check,High,37353
EV0412,2026-05-12,AIF036,qa_check,High,15337
EV0413,2026-05-13,AIF008,stakeholder_request,Medium,1759
EV0414,2026-05-14,AIF018,launch,Low,3842
EV0415,2026-05-15,AIF014,qa_check,Medium,32134
EV0416,2026-05-16,AIF009,launch,Low,42595
EV0417,2026-05-17,AIF035,exception,Low,10710
EV0418,2026-05-18,AIF017,handoff,High,28980
EV0419,2026-05-19,AIF025,experiment,Low,23055
EV0420,2026-05-20,AIF028,experiment,Medium,33593
EV0421,2026-01-01,AIF020,stakeholder_request,Medium,15379
EV0422,2026-01-02,AIF026,experiment,Low,23530
EV0423,2026-01-03,AIF003,stakeholder_request,High,21557
EV0424,2026-01-04,AIF003,qa_check,Medium,893
EV0425,2026-01-05,AIF007,qa_check,High,32868
EV0426,2026-01-06,AIF035,experiment,High,41518
EV0427,2026-01-07,AIF036,launch,Medium,25455
EV0428,2026-01-08,AIF027,experiment,Medium,27918
EV0429,2026-01-09,AIF015,exception,Low,42506
EV0430,2026-01-10,AIF032,experiment,Medium,3445
EV0431,2026-01-11,AIF022,exception,Medium,22150
EV0432,2026-01-12,AIF011,stakeholder_request,Low,14675
EV0433,2026-01-13,AIF003,stakeholder_request,Low,40572
EV0434,2026-01-14,AIF034,stakeholder_request,Low,8503
EV0435,2026-01-15,AIF027,qa_check,Medium,43352
EV0436,2026-01-16,AIF030,qa_check,Low,41469
EV0437,2026-01-17,AIF033,qa_check,High,43514
EV0438,2026-01-18,AIF006,exception,Low,28791
EV0439,2026-01-19,AIF024,launch,Medium,13800
EV0440,2026-01-20,AIF001,qa_check,High,11626
EV0441,2026-01-21,AIF020,exception,Low,39663
EV0442,2026-01-22,AIF001,experiment,High,15540
EV0443,2026-01-23,AIF028,launch,Medium,11976
EV0444,2026-01-24,AIF030,handoff,Low,15208
EV0445,2026-01-25,AIF010,launch,Low,43959
EV0446,2026-01-26,AIF008,launch,High,5325
EV0447,2026-01-27,AIF023,experiment,Medium,15828
EV0448,2026-01-28,AIF012,stakeholder_request,High,23236
EV0449,2026-01-29,AIF028,experiment,Medium,49661
EV0450,2026-01-30,AIF015,experiment,High,20289
EV0451,2026-01-31,AIF021,stakeholder_request,Low,8985
EV0452,2026-02-01,AIF019,launch,Low,45403
EV0453,2026-02-02,AIF002,exception,Medium,31575
EV0454,2026-02-03,AIF005,handoff,Medium,19858
EV0455,2026-02-04,AIF023,stakeholder_request,High,35480
EV0456,2026-02-05,AIF008,qa_check,High,30299
EV0457,2026-02-06,AIF003,experiment,Medium,765
EV0458,2026-02-07,AIF021,experiment,Medium,6963
EV0459,2026-02-08,AIF012,stakeholder_request,Low,48467
EV0460,2026-02-09,AIF025,launch,High,23125
EV0461,2026-02-10,AIF032,handoff,Low,7777
EV0462,2026-02-11,AIF016,handoff,Low,31257
EV0463,2026-02-12,AIF016,qa_check,Low,16437
EV0464,2026-02-13,AIF024,launch,Medium,14414
EV0465,2026-02-14,AIF001,stakeholder_request,High,42854
EV0466,2026-02-15,AIF022,qa_check,High,37833
EV0467,2026-02-16,AIF034,launch,High,29440
EV0468,2026-02-17,AIF001,stakeholder_request,Medium,46251
EV0469,2026-02-18,AIF025,experiment,High,39159
EV0470,2026-02-19,AIF005,stakeholder_request,High,24944
EV0471,2026-02-20,AIF022,qa_check,High,44804
EV0472,2026-02-21,AIF022,launch,High,9486
EV0473,2026-02-22,AIF012,launch,High,30488
EV0474,2026-02-23,AIF035,launch,Low,47221
EV0475,2026-02-24,AIF001,launch,Low,44852
EV0476,2026-02-25,AIF005,exception,Low,7461
EV0477,2026-02-26,AIF020,stakeholder_request,Low,51495
EV0478,2026-02-27,AIF026,handoff,Medium,12894
EV0479,2026-02-28,AIF011,stakeholder_request,High,40121
EV0480,2026-03-01,AIF033,launch,Low,50222
EV0481,2026-03-02,AIF034,stakeholder_request,Medium,37906
EV0482,2026-03-03,AIF020,experiment,Medium,47507
EV0483,2026-03-04,AIF033,experiment,High,21081
EV0484,2026-03-05,AIF024,experiment,Low,6242
EV0485,2026-03-06,AIF029,exception,Low,35739
EV0486,2026-03-07,AIF001,stakeholder_request,High,33639
EV0487,2026-03-08,AIF017,qa_check,Low,12854
EV0488,2026-03-09,AIF015,experiment,Low,17636
EV0489,2026-03-10,AIF001,exception,Low,50024
EV0490,2026-03-11,AIF028,qa_check,Low,26122
EV0491,2026-03-12,AIF022,stakeholder_request,Medium,26933
EV0492,2026-03-13,AIF006,experiment,Low,39883
EV0493,2026-03-14,AIF033,exception,Medium,48023
EV0494,2026-03-15,AIF016,handoff,Medium,49263
EV0495,2026-03-16,AIF026,handoff,High,12900
EV0496,2026-03-17,AIF032,handoff,Medium,51045
EV0497,2026-03-18,AIF034,qa_check,Medium,13943
EV0498,2026-03-19,AIF016,qa_check,Medium,48555
EV0499,2026-03-20,AIF029,qa_check,Medium,16145
EV0500,2026-03-21,AIF005,experiment,Low,3481
EV0501,2026-03-22,AIF022,exception,Low,3661
EV0502,2026-03-23,AIF029,experiment,Medium,48406
EV0503,2026-03-24,AIF013,stakeholder_request,High,26585
EV0504,2026-03-25,AIF002,qa_check,High,33072
EV0505,2026-03-26,AIF009,experiment,High,44939
